levelId,moduleName,title,type,duration,order,videoUrl,content,locked,programId
primero-bgu,Red Team Profesional,Proyecto: Operación Red Team,project,90 min,4,,"Ejecuta una operación completa contra infraestructura de práctica. Documenta como profesional.",false,hacking
primero-bgu,Blue Team Profesional,Security monitoring,video,35 min,5,,"SIEM avanzado, correlación de eventos, detección de anomalías. Splunk, Elastic Security.",false,hacking
primero-bgu,Blue Team Profesional,Incident response avanzado,tutorial,50 min,6,,"Playbooks, automatización con SOAR, coordinación de equipos. Respuesta a incidentes reales.",false,hacking
primero-bgu,Blue Team Profesional,Digital forensics,tutorial,50 min,7,,"Adquisición de evidencia, análisis de memoria, timeline. Herramientas: Volatility, Autopsy.",false,hacking
primero-bgu,Blue Team Profesional,Proyecto: Investigación forense,project,70 min,8,,"Investiga un incidente simulado. Preserva evidencia, analiza, reconstruye el ataque.",false,hacking
primero-bgu,Seguridad de Infraestructura,Active Directory security,tutorial,50 min,9,,"AD es el objetivo principal. Ataques y defensas. Hardening, monitoreo, privileged access.",false,hacking
primero-bgu,Seguridad de Infraestructura,Cloud security avanzada,tutorial,45 min,10,,"Multi-cloud, serverless security, infrastructure as code. Terraform, CloudFormation seguros.",false,hacking
primero-bgu,Seguridad de Infraestructura,Zero Trust architecture,tutorial,40 min,11,,"Never trust, always verify. Microsegmentación, identity-centric, continuous verification.",false,hacking
primero-bgu,Seguridad de Infraestructura,Proyecto: Arquitectura segura,project,60 min,12,,"Diseña una arquitectura Zero Trust para una empresa. Documenta controles y justificaciones.",false,hacking
primero-bgu,Preparación Profesional,Certificaciones de industria,video,30 min,13,,"OSCP, OSEP, CRTO, GPEN. Preparación, costos, valor en el mercado laboral.",false,hacking
primero-bgu,Preparación Profesional,Portfolio profesional,activity,40 min,14,,"Construye tu portfolio: CTFs, proyectos, writeups, contribuciones. GitHub, blog, LinkedIn.",false,hacking
primero-bgu,Preparación Profesional,Proyecto: Preparación OSCP,project,60 min,15,,"Plan de estudio para OSCP. Practica en labs, documenta metodología, simula examen.",false,hacking
primero-bgu,Preparación Profesional,Certificación: Security Professional,activity,20 min,16,,"Certificado por completar formación profesional en seguridad ofensiva y defensiva.",true,hacking
segundo-bgu,Robótica Autónoma,Planificación de movimiento,video,40 min,1,,"A*, RRT, PRM. Algoritmos para encontrar caminos en espacios de configuración. Evitar obstáculos.",false,robotica
segundo-bgu,Robótica Autónoma,SLAM avanzado,tutorial,50 min,2,,"Visual SLAM, LiDAR SLAM. ORB-SLAM, Cartographer. Mapeo y localización simultáneos.",false,robotica
segundo-bgu,Robótica Autónoma,Navigation stack de ROS,tutorial,50 min,3,,"move_base, costmaps, planners. Navegación autónoma completa en ROS. Configuración y tuning.",false,robotica
segundo-bgu,Robótica Autónoma,Proyecto: Robot de servicio,project,90 min,4,,"Construye un robot que navegue autónomamente, evite obstáculos y complete misiones.",false,robotica
segundo-bgu,Visión Robótica,Calibración de cámaras,tutorial,40 min,5,,"Modelo pinhole, distorsión, calibración intrínseca y extrínseca. OpenCV calibration.",false,robotica
segundo-bgu,Visión Robótica,Visión estéreo,tutorial,45 min,6,,"Dos cámaras para profundidad. Rectificación, matching, disparidad. Reconstrucción 3D.",false,robotica
segundo-bgu,Visión Robótica,Deep learning para visión robótica,tutorial,50 min,7,,"Detección de objetos en tiempo real. YOLO, SSD optimizados. Integración con ROS.",false,robotica
segundo-bgu,Visión Robótica,Proyecto: Picking con visión,project,70 min,8,,"Robot que detecta objetos con visión y los recoge. Coordinación ojo-mano.",false,robotica
segundo-bgu,Robots Humanoides,Locomoción bípeda,video,40 min,9,,"Caminar es difícil para robots. ZMP, capture point, dynamic walking. Boston Dynamics, Tesla Bot.",false,robotica
segundo-bgu,Robots Humanoides,Manipulación diestra,tutorial,45 min,10,,"Manos robóticas con múltiples dedos. Grasping adaptativo, manipulación in-hand.",false,robotica
segundo-bgu,Robots Humanoides,Human-robot interaction,tutorial,40 min,11,,"Robots que interactúan naturalmente con humanos. Gestos, voz, expresiones faciales.",false,robotica
segundo-bgu,Robots Humanoides,Proyecto: Interacción natural,project,60 min,12,,"Programa un robot para interactuar con humanos. Reconoce gestos, responde con voz.",false,robotica
segundo-bgu,Emprendimiento en Robótica,Startups de robótica,video,35 min,13,,"Casos de éxito: Boston Dynamics, Waymo, Figure. Funding, pivots, exits.",false,robotica
segundo-bgu,Emprendimiento en Robótica,Business plan,activity,45 min,14,,"Escribe un business plan para una startup de robótica. Mercado, competencia, modelo de negocio.",false,robotica
segundo-bgu,Emprendimiento en Robótica,Proyecto: Pitch de startup,project,50 min,15,,"Presenta tu idea de startup ante inversores simulados. Deck, demo, Q&A.",false,robotica
segundo-bgu,Emprendimiento en Robótica,Certificación: Roboticist,activity,20 min,16,,"Certificado por dominar robótica autónoma, visión y preparación para industria.",true,robotica
segundo-bgu,Investigación en IA,Metodología de investigación,video,40 min,1,,"Cómo hacer investigación en IA. Formular hipótesis, diseñar experimentos, analizar resultados.",false,ia
segundo-bgu,Investigación en IA,Revisión de literatura,tutorial,45 min,2,,"Cómo encontrar y leer papers. Google Scholar, Semantic Scholar, arXiv. Gestión de referencias.",false,ia
segundo-bgu,Investigación en IA,Diseño experimental,tutorial,45 min,3,,"Baselines, ablations, statistical significance. Reproducibilidad y buenas prácticas.",false,ia
segundo-bgu,Investigación en IA,Proyecto: Replicar paper,project,70 min,4,,"Elige un paper influyente y replica sus experimentos. Documenta diferencias y aprendizajes.",false,ia
segundo-bgu,Fronteras de IA,Multimodal learning,video,40 min,5,,"Modelos que entienden múltiples modalidades. CLIP, Flamingo, GPT-4V. Unified architectures.",false,ia
segundo-bgu,Fronteras de IA,World models,tutorial,45 min,6,,"Modelos que aprenden representaciones del mundo. Dreamer, JEPA. Planificación en espacio latente.",false,ia
segundo-bgu,Fronteras de IA,Neuro-symbolic AI,tutorial,45 min,7,,"Combina redes neuronales con razonamiento simbólico. Lo mejor de ambos mundos.",false,ia
segundo-bgu,Fronteras de IA,Proyecto: Implementar técnica nueva,project,70 min,8,,"Implementa una técnica de un paper reciente (último año). Experimenta con variaciones.",false,ia
segundo-bgu,IA para Ciencia,AI for Science,video,35 min,9,,"AlphaFold, weather prediction, drug discovery. IA acelerando descubrimientos científicos.",false,ia
segundo-bgu,IA para Ciencia,Scientific ML,tutorial,45 min,10,,"Physics-informed neural networks, neural ODEs. ML que respeta leyes físicas.",false,ia
segundo-bgu,IA para Ciencia,Simulación y surrogate models,tutorial,40 min,11,,"Reemplaza simulaciones costosas con ML. Speedup de órdenes de magnitud.",false,ia
segundo-bgu,IA para Ciencia,Proyecto: IA para problema científico,project,60 min,12,,"Aplica IA a un problema científico real. Biología, física, química, clima.",false,ia
segundo-bgu,Carrera en IA,Roles en la industria,video,30 min,13,,"Research scientist, ML engineer, data scientist, AI product manager. Diferentes caminos.",false,ia
segundo-bgu,Carrera en IA,Preparación para entrevistas,activity,45 min,14,,"Coding interviews, ML system design, research presentations. Práctica y preparación.",false,ia
segundo-bgu,Carrera en IA,Proyecto: Portfolio de IA,project,50 min,15,,"Construye un portfolio profesional. Proyectos destacados, blog técnico, contribuciones open source.",false,ia
segundo-bgu,Carrera en IA,Certificación: AI Researcher,activity,20 min,16,,"Certificado por demostrar capacidades de investigación y preparación profesional en IA.",true,ia
segundo-bgu,Seguridad Avanzada,Kernel exploitation,video,40 min,1,,"Exploits a nivel de kernel. Más difícil pero más poderoso. Escalada de privilegios definitiva.",false,hacking
segundo-bgu,Seguridad Avanzada,Browser exploitation,tutorial,50 min,2,,"Navegadores son superficies de ataque enormes. JavaScript engines, sandbox escapes.",false,hacking
segundo-bgu,Seguridad Avanzada,Mobile security,tutorial,50 min,3,,"Android e iOS security models. Reverse engineering de apps, análisis de malware móvil.",false,hacking
segundo-bgu,Seguridad Avanzada,Proyecto: Exploit avanzado,project,80 min,4,,"Desarrolla un exploit para una vulnerabilidad compleja. Documenta técnicas y bypasses.",false,hacking
segundo-bgu,Seguridad de Hardware,Side-channel attacks,video,40 min,5,,"Timing, power analysis, electromagnetic. Extraer secretos sin atacar el software.",false,hacking
segundo-bgu,Seguridad de Hardware,Hardware hacking,tutorial,50 min,6,,"JTAG, UART, SPI flash dumping. Extraer firmware, modificar dispositivos.",false,hacking
segundo-bgu,Seguridad de Hardware,IoT security,tutorial,45 min,7,,"Dispositivos IoT son notoriamente inseguros. Metodología de análisis, vulnerabilidades comunes.",false,hacking
segundo-bgu,Seguridad de Hardware,Proyecto: Análisis de dispositivo IoT,project,70 min,8,,"Analiza la seguridad de un dispositivo IoT real. Firmware, comunicaciones, vulnerabilidades.",false,hacking
segundo-bgu,Purple Team,Integración Red/Blue,video,35 min,9,,"Purple team: colaboración entre atacantes y defensores. Mejora continua de seguridad.",false,hacking
segundo-bgu,Purple Team,Atomic Red Team,tutorial,45 min,10,,"Tests atómicos para validar detecciones. Automatización de validación de controles.",false,hacking
segundo-bgu,Purple Team,Detection engineering,tutorial,45 min,11,,"Escribir reglas de detección efectivas. Sigma, YARA, Snort. Reducir falsos positivos.",false,hacking
segundo-bgu,Purple Team,Proyecto: Ejercicio Purple Team,project,70 min,12,,"Ejecuta un ejercicio purple team. Ataca, detecta, mejora, repite.",false,hacking
segundo-bgu,Liderazgo en Seguridad,Security program management,video,35 min,13,,"Construir y liderar programas de seguridad. Presupuesto, métricas, comunicación ejecutiva.",false,hacking
segundo-bgu,Liderazgo en Seguridad,Risk management,activity,40 min,14,,"Identificar, evaluar, mitigar riesgos. Frameworks: FAIR, NIST RMF. Decisiones basadas en riesgo.",false,hacking
segundo-bgu,Liderazgo en Seguridad,Proyecto: Security roadmap,project,50 min,15,,"Crea un roadmap de seguridad para una organización. Prioridades, recursos, timeline.",false,hacking
segundo-bgu,Liderazgo en Seguridad,Certificación: Security Leader,activity,20 min,16,,"Certificado por dominar seguridad avanzada, hardware hacking y liderazgo en seguridad.",true,hacking
tercero-bgu,Robótica de Investigación,Soft robotics,video,40 min,1,,"Robots flexibles y adaptables. Actuadores neumáticos, materiales inteligentes. Aplicaciones médicas.",false,robotica
tercero-bgu,Robótica de Investigación,Swarm robotics,tutorial,45 min,2,,"Múltiples robots simples que colaboran. Comportamiento emergente, algoritmos distribuidos.",false,robotica
tercero-bgu,Robótica de Investigación,Bio-inspired robotics,tutorial,45 min,3,,"Robots inspirados en la naturaleza. Locomoción animal, sensores biológicos, morfología adaptativa.",false,robotica
tercero-bgu,Robótica de Investigación,Proyecto: Robot de investigación,project,90 min,4,,"Desarrolla un robot que explore un concepto de investigación. Documenta como paper.",false,robotica
tercero-bgu,Robótica Médica,Robots quirúrgicos,video,40 min,5,,"Da Vinci, robots para cirugía mínimamente invasiva. Precisión, telepresencia, háptica.",false,robotica
tercero-bgu,Robótica Médica,Prótesis y exoesqueletos,tutorial,45 min,6,,"Prótesis robóticas controladas por señales musculares. Exoesqueletos para rehabilitación.",false,robotica
tercero-bgu,Robótica Médica,Robots de asistencia,tutorial,40 min,7,,"Robots para cuidado de ancianos, asistencia a discapacitados. Ética y aceptación social.",false,robotica
tercero-bgu,Robótica Médica,Proyecto: Dispositivo de asistencia,project,70 min,8,,"Diseña un dispositivo robótico para asistir a personas con alguna discapacidad.",false,robotica
tercero-bgu,Robótica Espacial,Rovers y exploradores,video,40 min,9,,"Mars rovers, exploradores lunares. Autonomía extrema, comunicación con delay, supervivencia.",false,robotica
tercero-bgu,Robótica Espacial,Manipulación en microgravedad,tutorial,45 min,10,,"Brazos robóticos en estaciones espaciales. Canadarm, servicing de satélites.",false,robotica
tercero-bgu,Robótica Espacial,Robots para construcción espacial,tutorial,40 min,11,,"Construcción de estructuras en órbita y otros planetas. Impresión 3D, ensamblaje autónomo.",false,robotica
tercero-bgu,Robótica Espacial,Proyecto: Misión robótica,project,70 min,12,,"Diseña una misión robótica espacial. Objetivos, diseño del robot, operaciones.",false,robotica
tercero-bgu,Tesis de Robótica,Selección de tema,activity,40 min,13,,"Elige un tema de investigación original. Revisión de literatura, identificación de gaps.",false,robotica
tercero-bgu,Tesis de Robótica,Desarrollo de tesis,project,150 min,14,,"Ejecuta tu investigación. Metodología rigurosa, documentación completa, resultados originales.",false,robotica
tercero-bgu,Tesis de Robótica,Defensa de tesis,activity,60 min,15,,"Presenta y defiende tu tesis ante tribunal académico. Contribución al campo.",false,robotica
tercero-bgu,Tesis de Robótica,Certificación: Robotics Engineer,activity,20 min,16,,"Certificado de graduación del programa avanzado de robótica. Listo para industria o posgrado.",true,robotica
tercero-bgu,IA de Frontera,Foundation models,video,45 min,1,,"Modelos masivos pre-entrenados. GPT-4, Claude, Gemini. Capacidades emergentes, scaling laws.",false,ia
tercero-bgu,IA de Frontera,Alignment y safety,tutorial,50 min,2,,"Alinear IA con valores humanos. RLHF, constitutional AI, interpretability. Riesgos existenciales.",false,ia
tercero-bgu,IA de Frontera,Autonomous agents,tutorial,50 min,3,,"Agentes que operan autónomamente por largos períodos. Planificación, memoria, tool use.",false,ia
tercero-bgu,IA de Frontera,Proyecto: Sistema de agentes,project,80 min,4,,"Construye un sistema multi-agente que resuelva problemas complejos autónomamente.",false,ia
tercero-bgu,IA y Sociedad,Impacto económico de IA,video,40 min,5,,"Automatización, nuevos trabajos, desigualdad. Preparación para el futuro del trabajo.",false,ia
tercero-bgu,IA y Sociedad,Gobernanza de IA,tutorial,45 min,6,,"Quién controla la IA. Gobiernos, empresas, comunidad. Modelos de gobernanza propuestos.",false,ia
tercero-bgu,IA y Sociedad,IA y democracia,activity,40 min,7,,"Desinformación, deepfakes, manipulación. Cómo proteger la democracia en la era de IA.",false,ia
tercero-bgu,IA y Sociedad,Proyecto: Policy brief,project,60 min,8,,"Escribe un policy brief sobre un tema de IA y sociedad. Recomendaciones para tomadores de decisiones.",false,ia
tercero-bgu,Emprendimiento en IA,Startups de IA,video,35 min,9,,"Casos de éxito: OpenAI, Anthropic, Hugging Face. Modelos de negocio, funding, exits.",false,ia
tercero-bgu,Emprendimiento en IA,Producto de IA,tutorial,45 min,10,,"De modelo a producto. UX para IA, pricing, go-to-market. Diferenciación en mercado competitivo.",false,ia
tercero-bgu,Emprendimiento en IA,Fundraising,activity,40 min,11,,"Cómo levantar capital para startup de IA. Pitch deck, due diligence, términos.",false,ia
tercero-bgu,Emprendimiento en IA,Proyecto: Startup de IA,project,70 min,12,,"Desarrolla un plan completo para una startup de IA. Producto, mercado, equipo, financiamiento.",false,ia
tercero-bgu,Tesis de IA,Selección de tema,activity,40 min,13,,"Elige un tema de investigación en IA. Originalidad, factibilidad, impacto potencial.",false,ia
tercero-bgu,Tesis de IA,Desarrollo de tesis,project,150 min,14,,"Ejecuta tu investigación. Experimentos rigurosos, análisis profundo, contribución original.",false,ia
tercero-bgu,Tesis de IA,Defensa de tesis,activity,60 min,15,,"Presenta y defiende tu tesis. Paper en formato de conferencia, presentación, Q&A.",false,ia
tercero-bgu,Tesis de IA,Certificación: AI Scientist,activity,20 min,16,,"Certificado de graduación del programa avanzado de IA. Preparado para investigación o industria.",true,ia
tercero-bgu,Seguridad de Vanguardia,AI security,video,40 min,1,,"Ataques a sistemas de IA: adversarial examples, data poisoning, model stealing. Defensas.",false,hacking
tercero-bgu,Seguridad de Vanguardia,Blockchain security,tutorial,50 min,2,,"Smart contract vulnerabilities, DeFi exploits, bridge attacks. Auditoría de contratos.",false,hacking
tercero-bgu,Seguridad de Vanguardia,Quantum-safe cryptography,tutorial,45 min,3,,"Preparación para computadoras cuánticas. Migración a algoritmos post-cuánticos.",false,hacking
tercero-bgu,Seguridad de Vanguardia,Proyecto: Auditoría de smart contract,project,70 min,4,,"Audita un smart contract buscando vulnerabilidades. Documenta hallazgos profesionalmente.",false,hacking
tercero-bgu,Investigación en Seguridad,Publicación de investigación,video,35 min,5,,"Cómo publicar en conferencias de seguridad. Black Hat, DEF CON, academic venues.",false,hacking
tercero-bgu,Investigación en Seguridad,Responsible disclosure,tutorial,40 min,6,,"Proceso de divulgación responsable. Coordinación con vendors, timelines, CVEs.",false,hacking
tercero-bgu,Investigación en Seguridad,Building security tools,tutorial,45 min,7,,"Desarrolla herramientas de seguridad. Open source, comunidad, mantenimiento.",false,hacking
tercero-bgu,Investigación en Seguridad,Proyecto: Herramienta de seguridad,project,80 min,8,,"Desarrolla una herramienta de seguridad original. Publica en GitHub, documenta, promueve.",false,hacking
tercero-bgu,CISO Track,Strategic security,video,40 min,9,,"Seguridad como habilitador de negocio. Alineación con objetivos empresariales.",false,hacking
tercero-bgu,CISO Track,Board communication,tutorial,40 min,10,,"Comunicar riesgos a ejecutivos y board. Métricas que importan, narrativa efectiva.",false,hacking
tercero-bgu,CISO Track,Building security culture,activity,40 min,11,,"Cultura de seguridad en toda la organización. Awareness, incentivos, liderazgo.",false,hacking
tercero-bgu,CISO Track,Proyecto: Security strategy,project,60 min,12,,"Desarrolla una estrategia de seguridad completa para una organización. Visión a 3 años.",false,hacking
tercero-bgu,Tesis de Seguridad,Selección de tema,activity,40 min,13,,"Elige un tema de investigación en seguridad. Puede ser técnico, de políticas, o híbrido.",false,hacking
tercero-bgu,Tesis de Seguridad,Desarrollo de tesis,project,150 min,14,,"Ejecuta tu investigación. Metodología rigurosa, ética, contribución al campo.",false,hacking
tercero-bgu,Tesis de Seguridad,Defensa de tesis,activity,60 min,15,,"Presenta y defiende tu tesis ante expertos. Demostración, preguntas técnicas.",false,hacking
tercero-bgu,Tesis de Seguridad,Certificación: Security Expert,activity,20 min,16,,"Certificado de graduación del programa avanzado de ciberseguridad. Experto completo.",true,hacking
